year,country,crisisJST,yhat_baseline_insample,yhat_baseline_outsample,yhat_narrowm_1984,yhat_eq_1984,yhat_hous_1984,yhat_bond_1984,yhat_bill_1984,yhat_ca_1984,yhat_all_1984,yhat_narrowm_2017,yhat_eq_2017,yhat_hous_2017,yhat_bond_2017,yhat_bill_2017,yhat_ca_2017,yhat_all_2017
1939,Norway,0,.032377355,.030055219,.034458704,.03183328,.015484658,.088526204,.029744525,.031025991,.0077558588,.034515388,.033627752,.019659042,.043932542,.03367063,.032166082,.012514746
1940,Norway,0,.032423437,.029835099,.03453587,.03183328,.026645444,.016791828,.029735247,,,.034481589,.033627752,.030790433,.04170347,.031783871,,
1941,Norway,0,.032349277,.030179298,.035166208,.03183328,.024410298,.022233907,.028865892,,,.034386843,.033627752,.025965799,.036100596,.02836108,,
1942,Norway,0,.032514222,.030742787,.036919653,.03183328,.030309742,.03431692,.030480834,,,.034438685,.033627752,.038264364,.025747053,.030169915,,
1943,Norway,0,.032248124,.030806821,.033178568,.03183328,.041734725,.029413827,.030574057,,,.034452613,.033627752,.045826241,.02421803,.029946234,,
1944,Norway,0,.032155659,.029362654,.036026146,.03183328,.018860327,.027487436,.030386409,,,.03453311,.033627752,.022468844,.029336065,.031543251,,
1945,Norway,0,.032565396,.028801339,.041592486,.03183328,.019162539,.035682511,.029937368,,,.034574255,.033627752,.019190419,.051758293,.033006717,,
1946,Norway,0,.032477416,.029742433,.031733025,.03183328,.029146167,.045365229,.027876318,,,.034653377,.033627752,.032809202,.043730255,.030412205,,
1947,Norway,0,.032491449,.029717596,.033759002,.03183328,.027214762,.032708336,.028847732,,,.034514885,.033627752,.031332303,.032378599,.029971505,,
1948,Norway,0,.032548875,.029670315,.036975306,.03183328,.02265653,.03465955,.029893041,,,.034418605,.033627752,.02876395,.037133377,.030144112,,
1949,Norway,0,.032620449,.030052435,.027818471,.03183328,.027001312,.035178747,.029616961,,,.034419782,.033627752,.028245971,.038697459,.030577861,,
1950,Norway,0,.032642048,.030733371,.02524736,.03183328,.018821146,.044162378,.02940071,,,.034511682,.033627752,.022268629,.043757282,.032799955,,
1951,Norway,0,.032547709,.031153962,.035466798,.03183328,.043040521,.037748363,.028911628,.030071216,.0043226015,.034525111,.033627752,.047369048,.042537928,.032749731,.03217623,.0079965917
1952,Norway,0,.03246614,.031356543,.030873055,.03183328,.019472569,.030588644,.028911628,.031353865,.015836364,.034438282,.033627752,.023468271,.039719783,.032749731,.032138273,.012437451
1953,Norway,0,.032559834,.031310402,.029993245,.03183328,.015144788,.034019064,.028911628,.029777857,.015141805,.034520712,.033627752,.017031122,.037222076,.032749731,.032122336,.012163891
1954,Norway,0,.032245617,.030897092,.030888218,.03183328,.063112296,.032381773,.028911628,.031845145,.0012317912,.034470864,.033627752,.068138614,.034184162,.032749731,.032074474,.0029611795
1955,Norway,0,.032453917,.029744741,.028926503,.03183328,.0048581101,.04997823,.030338341,.031317174,.0017871197,.034528185,.033627752,.0056934818,.038618494,.034933127,.03216888,.0018513103
1956,Norway,0,.032492407,.030094747,.032216698,.03183328,.01570938,.025757154,.030384868,.03134869,.0006684906,.034464724,.033627752,.020119628,.044420086,.036733527,.032208521,.0013290488
1957,Norway,0,.032458175,.030476082,.028360315,.03183328,.07293164,.038045503,.02912131,.030210821,.17095701,.034451112,.033627752,.071739681,.043491792,.036940314,.032213937,.079886213
1958,Norway,0,.032387327,.030449698,.030865844,.03183328,.0071353316,.022624915,.02876709,.029904712,.0032192327,.034467325,.033627752,.01220773,.032003,.036385924,.032169037,.0057015535
1959,Norway,0,.032377541,.030282401,.02852075,.03183328,.060693897,.026959011,.029044125,.031471189,.013828161,.034483772,.033627752,.064566046,.027154038,.034155618,.032080229,.020691805
1960,Norway,0,.032445997,.030089688,.029711518,.03183328,.017135808,.021391205,.029715013,.030685497,.0036974906,.034500234,.033627752,.019031852,.024654673,.033266466,.032106265,.0046459027
1961,Norway,0,.032380328,.029350022,.031667706,.03183328,.019173669,.034276891,.030165533,.031515125,.0067721591,.03446776,.033627752,.023227084,.033734921,.033678025,.0322005,.0093731843
1962,Norway,0,.032263469,.029592026,.028961852,.03183328,.026275365,.028276214,.030366801,.029168481,.11539009,.034448139,.033627752,.027770236,.034620795,.034450814,.032208949,.083101459
1963,Norway,0,.033044301,.030664606,.029535105,.03183328,.013379064,.030488662,.030140778,.03124034,.0054339706,.034457516,.033627752,.016657498,.036499996,.03477845,.032116484,.0088984882
1964,Norway,0,.031772912,.031919535,.029644081,.03183328,.025255064,.033681653,.030024434,.031056166,.012039469,.034438081,.033627752,.029016148,.033841457,.03478789,.032171667,.021388879
1965,Norway,0,.032458868,.028878219,.029624814,.03183328,.01395909,.032875821,.03032006,.029519496,.01804599,.034451284,.033627752,.017110262,.033850487,.034875721,.032185428,.018936764
1966,Norway,0,.032430623,.029760947,.030187633,.03183328,.020387083,.03089278,.030313568,.030559683,.053657692,.034434672,.033627752,.025289014,.035677928,.034557078,.032133862,.051318601
1967,Norway,0,.032296494,.029816516,.029529162,.03183328,.025171373,.030955954,.030626571,.0296674,.035826031,.03442955,.033627752,.029988332,.037031028,.034950316,.032113448,.039255623
1968,Norway,0,.032352339,.029505154,.03046109,.03183328,.017659623,.032944936,.03063984,.03321667,.0045933579,.034463719,.033627752,.022663807,.035166327,.035055902,.032075223,.0090454044
1969,Norway,0,.03245699,.029538743,.028556235,.03183328,.020035978,.049606178,.032919433,.030266561,.00199062,.034470066,.033627752,.023338847,.036756195,.038480647,.032179132,.0039848955
1970,Norway,0,.032303754,.029513415,.029235052,.03183328,.012116204,.027324926,.032900002,.029595852,.00011112215,.034459636,.033627752,.014320704,.041389011,.041178241,.032216474,.00066382205
1971,Norway,0,.032375619,.029782243,.030031636,.03183328,.02138729,.034705255,.030664915,.028614001,.073956475,.034373723,.033627752,.025875149,.04200159,.040416546,.032128889,.042967763
1972,Norway,0,.032632645,.030296279,.027467342,.03183328,.014702192,.025700152,.030417196,.033628043,.0027727026,.034380227,.033627752,.01828732,.033494934,.039096102,.031937897,.0053973487
1973,Norway,0,.0318655,.030297382,.026891151,.03183328,.01756618,.033032965,.031882167,.029921981,.000052065643,.03438621,.033627752,.023384014,.029044284,.036520727,.03222676,.00051069498
1974,Norway,0,.03261568,.028678086,.027427787,.03183328,.030134249,.036008913,.033927999,.027943937,.13477069,.034349937,.033627752,.03539598,.030434564,.037438154,.032415893,.084235914
1975,Norway,0,.03220658,.030119678,.029988673,.03183328,.011061772,.028791413,.033779059,.021370793,.022129228,.034252953,.033627752,.014474663,.043045331,.039375972,.032296274,.046021387
1976,Norway,0,.032315265,.029703893,.02828774,.03183328,.025605449,.029941559,.033153396,.026977066,.0042043142,.034245405,.033627752,.029932201,.039686888,.040476099,.0321078,.014217972
1977,Norway,0,.032247171,.029467534,.026577413,.03183328,.0093241483,.042188291,.0334462,.020257272,.031366177,.03430086,.033627752,.010926688,.034847967,.040375896,.032482255,.036446419
1978,Norway,0,.032119054,.029109294,.028270865,.03183328,.010821451,.022569342,.038350701,.034933627,.006994796,.034391362,.033627752,.014287932,.030890282,.04644011,.032218855,.016386874
1979,Norway,0,.032563433,.028438462,.028918352,.03183328,.028905349,.046567526,.037764624,.019640015,.000097627533,.034330379,.033627752,.034163352,.034211665,.050456069,.032471422,.00075540016
1980,Norway,0,.031951319,.028850142,.027483113,.03183328,.011828558,.022813071,.034910835,.039044101,.0017816557,.034376089,.033627752,.017457964,.040752888,.051005777,.032042328,.0064352253
1981,Norway,0,.032708719,.028729415,.023629786,.03183328,.0051952777,.068972938,.036036547,.021226706,.004594448,.034333538,.033627752,.0064846752,.043564852,.051442701,.031532124,.0035556681
1982,Norway,0,.031982411,.032730535,.020850761,.03183328,.0069956295,.013024266,.037590332,.040852904,.0024535211,.034329206,.033627752,.0086585181,.033236355,.046527658,.03091242,.0071305889
1983,Norway,0,.032533415,.030576365,.022754669,.03183328,.029033452,.020854812,.038646758,.049780998,9.1362353e-06,.03432915,.033627752,.038637672,.02847359,.04565572,.031204665,.000079551137
1984,Norway,0,.030524626,.027942251,.016743639,.03183328,.014094841,.013855247,.039266177,.0480255,.00012452021,.034240689,.033627752,.023854652,.015572711,.046152029,.031187311,.0013574271
1985,Norway,0,.033682127,.023508061,.018020632,.03183328,.018338449,.033091825,.039635435,.057098266,.0005906127,.03417718,.033627752,.025600161,.020042513,.044857346,.032179482,.0014495183
1986,Norway,0,.031710152,.028608121,.018680975,.03183328,.0053407541,.01715493,.041204106,.0074384939,.00017881615,.034040488,.033627752,.0060123461,.023214556,.044909231,.033636447,.013702313
1987,Norway,0,.032920081,.0272016,.01433473,.03183328,.0054554269,.032339659,.048006006,.061021194,.007033702,.033930127,.033627752,.0069366032,.039401021,.05435149,.031359807,.018980375
1988,Norway,1,.032584008,.030012831,.01848428,.03183328,.046272095,.023064254,.044321198,.015662316,.00020481655,.034242682,.033627752,.059823297,.031824015,.055644549,.032208115,.022624684
1989,Norway,0,.031656809,.032179214,.014242707,.03183328,.053095657,.029438308,.032275289,.13335967,.00032517512,.034218878,.033627752,.088034593,.02368941,.039231911,.033780932,.0023949859
1990,Norway,0,.033122342,.032176875,.016362604,.03183328,.033968788,.026395557,.035952684,.0060668178,.0043730368,.034834579,.033627752,.046016023,.023201834,.03163673,.034775872,.094655268
1991,Norway,0,.030125234,.033406738,.015032471,.03183328,.04207252,.030836752,.042364947,.057808425,.27236217,.034419823,.033627752,.041850176,.032665789,.024825357,.030894995,.13768609
1992,Norway,0,.032235447,.026303492,.01002653,.03183328,.050826076,.034549352,.04471628,.023867974,.016825579,.034162153,.033627752,.046167318,.036833446,.025091207,.031087693,.089179918
1993,Norway,0,.031426027,.02628817,.015461822,.03183328,.01428721,.014229642,.034145288,.062323097,.000050711591,.033633884,.033627752,.01527442,.030056188,.022908343,.029949948,.00067340356
1994,Norway,0,.030749843,.024097258,.0045707091,.03183328,.012053492,.12228623,.027909167,.08114747,.096876763,.033097971,.033627752,.012170186,.028737554,.01529477,.030857906,.0083537456
1995,Norway,0,.033579748,.025075382,.013176117,.03183328,.020910043,.015395203,.037744444,.068882018,.001730349,.034254972,.033627752,.021992613,.034509651,.015115212,.032441471,.0035768847
1996,Norway,0,.030616954,.030422771,.0071660569,.03183328,.015093136,.062775657,.040973552,.11244682,.01764944,.034095339,.033627752,.019458143,.050665133,.015846264,.032577667,.0032149623
1997,Norway,0,.031743083,.023807,.011068352,.03183328,.01564659,.026557617,.034648247,.042797752,.00003836754,.033898603,.033627752,.021330463,.040587701,.019804519,.032477073,.00032398009
1998,Norway,0,.032158263,.023277292,.071064658,.03183328,.01428899,.071674347,.039532542,.016720675,.0086212512,.033932533,.033627752,.017353687,.04335288,.033214174,.033396713,.073418289
1999,Norway,0,.031900287,.024692437,.0017535248,.03183328,.011500712,.029741336,.039977692,.35904002,.0025254868,.034300435,.033627752,.014792573,.028404504,.041055325,.029975332,.00068353314
2000,Norway,0,.032963663,.027335577,.0067442558,.03183328,.013177849,.044078957,.032665323,.72176582,.5105226,.034294751,.033627752,.01660965,.05664942,.043424252,.028324626,.0050572404
2001,Norway,0,.031658147,.030955648,.045319661,.03183328,.016681975,.043203868,.03439879,.5966807,.92100227,.033838108,.033627752,.02280583,.045979254,.054236788,.035278212,.059269261
2002,Norway,0,.031540819,.027934205,.0012950236,.03183328,.021926036,.026892243,.031920433,.018431121,.020715317,.031234326,.033627752,.028797444,.037714433,.043472275,.03673565,.32241413
2003,Norway,0,.031835508,.026787203,.019265389,.03183328,.022702876,.020652734,.025708951,.44802728,.021805368,.03447558,.033627752,.030253818,.027046898,.027844699,.024843317,.0010405063
2004,Norway,0,.031693421,.027254723,.0020968602,.03183328,.013482431,.022831637,.023522323,.98299873,.95119125,.035188746,.033627752,.01600902,.021741401,.018091448,.026046455,.00084845955
2005,Norway,0,.03149974,.026539467,.00044684749,.03183328,.012099105,.030787272,.031590506,.98775959,.8307392,.035572857,.033627752,.014588014,.02668803,.015235655,.036396928,.00035310356
2006,Norway,0,.031958707,.022646302,.6933378,.03183328,.013473938,.046532441,.039930921,.28273886,.0064394483,.033256494,.033627752,.015574259,.035524074,.019065225,.03957035,.00063280773
2007,Norway,0,.03115423,.020689517,.00015493901,.03183328,.011326822,.046543904,.042040125,.70712477,.010887186,.032296095,.033627752,.015692625,.053128194,.034115106,.035269581,.0011769944
2008,Norway,0,.034453038,.020623159,.00011180163,.03183328,.047687292,.031537816,.03965446,.99134791,.99994767,.032494187,.033627752,.061778147,.053260893,.061610904,.029902704,.63856703
2009,Norway,0,.031076165,.03349936,.049955361,.03183328,.024812499,.044190407,.022212718,.21196114,.0019011408,.029971983,.033627752,.033516325,.037766654,.04120424,.034116104,.00094588741
2010,Norway,0,.033734027,.039351143,.0040872521,.03183328,.013755094,.024622409,.0236519,.99964279,.90516472,.035889596,.033627752,.016904023,.030038344,.031249069,.038626637,.0014864806
2011,Norway,0,.02813982,.048119288,.000035959489,.03183328,.019728174,.018275997,.032202538,.035065293,.30544543,.035396177,.033627752,.020052424,.025902037,.026045254,.039616268,.031325206
2012,Norway,0,.029779986,.024763208,.084961273,.03183328,.017459489,.028801976,.03331152,.99985737,.999973,.038323104,.033627752,.020479439,.026469292,.023163442,.035685141,.015845189
2013,Norway,0,.028009092,.018318042,.15891007,.03183328,.022177355,.060865853,.032270413,.040178664,.000043539745,.031434588,.033627752,.028357076,.036198635,.032836065,.051826194,.0023396634
2014,Norway,0,.032147944,.013147002,6.8713530e-07,.03183328,.024993144,.017477198,.029366648,.94217807,.80442888,.031694777,.033627752,.031154744,.037348147,.033053625,.03421982,.020619761
2015,Norway,0,.029762771,.015284122,.013238836,.03183328,.01942181,.050351996,.027254291,.62774688,.80621088,.032780603,.033627752,.023222273,.043496374,.028198427,.036157195,.024358494
2016,Norway,0,.032210365,.016305547,3.9273236e-06,,,,,.74471396,,.03568605,,,,,.043445498,
2017,Norway,0,.032423176,.028931919,.00018144817,,,,,.48586366,,.034705136,,,,,.042278439,
1870,Sweden,0,,,,,,,,,,,,,,,,
1871,Sweden,0,,,,,,,,,,,,,,,,
1872,Sweden,0,,,,,,,,,,,,,,,,
1873,Sweden,0,,,,,,,,,,,,,,,,
1874,Sweden,0,,,,,,,,,,,,,,,,
1875,Sweden,0,,,,,,,.033973373,.031153886,,,,,,.037471738,.032162536,
1876,Sweden,0,.032511953,.030664708,.034875672,.03183328,,.039404426,.033084739,.031157885,,.03452595,.033627752,,.042294048,.037195608,.032163311,
1877,Sweden,0,.032524802,.030660983,.034856219,.03183328,,.032328077,.033379048,.031119412,,.034525461,.033627752,,.040040553,.036265958,.032164704,
1878,Sweden,1,.032504648,.030692011,.034684915,.03183328,,.03487923,.03368682,.031154362,,.034523856,.033627752,,.036747843,.03430438,.032162175,
1879,Sweden,0,.032519072,.030643292,.034701291,.03183328,,.021871516,.033330694,.031144602,,.034523491,.033627752,,.032539375,.033255678,.032161132,
1880,Sweden,0,.032495528,.030667981,.03480453,.03183328,,.022982864,.031064149,.031169491,,.034521267,.033627752,,.027045429,.02952265,.032162305,
1881,Sweden,0,.032521598,.03065221,.034704681,.03183328,.023386374,.028788911,.032655854,.031096125,.0079697035,.034523301,.033627752,.024259001,.025533445,.028525013,.03216261,.0089209713
1882,Sweden,0,.032489534,.030668939,.03476407,.03183328,.053770978,.035452202,.036547288,.031184824,.024388352,.034523863,.033627752,.050405852,.031523287,.031268954,.032158986,.032289866
1883,Sweden,0,.032496519,.030543368,.034858473,.03183328,.012005556,.032702882,.035018094,.031127606,.0053476072,.034525435,.033627752,.016385781,.038517084,.033326112,.03216172,.011651104
1884,Sweden,0,.032508824,.030530142,.034876827,.03183328,.025587572,.042565431,.031616461,.031160066,.012332169,.034523863,.033627752,.028255925,.046797674,.034339894,.032163385,.018996444
1885,Sweden,0,.032514658,.030567925,.034809712,.03183328,.033246316,.036054928,.033561241,.031080902,.013012243,.034524851,.033627752,.036012545,.041652221,.036116965,.032163281,.021753188
1886,Sweden,0,.03249548,.030589141,.034849245,.03183328,.020618854,.028622258,.032150295,.031171598,.015928408,.034523837,.033627752,.025017027,.033883002,.032077625,.032160789,.019751243
1887,Sweden,0,.032510106,.030604312,.034784678,.03183328,.033288721,.031296112,.031646166,.031124627,.018778177,.034524359,.033627752,.039227732,.031930994,.030954313,.0321628,.022567369
