crisisJST,yhat1,yhat2
0,.032829266,.033023685
0,.032850653,.033028971
0,.032821786,.033033829
0,.032820717,.033027895
0,.032848131,.033028997
0,.032851774,.03303542
0,.032821234,.033032946
0,.032829866,.033026014
0,.032834794,.033029359
0,.032850195,.033032306
0,.032835115,.033031818
0,.032858469,.033027351
0,.032761272,.033028364
0,.032925233,.033019327
0,.032736223,.033041071
0,.032878026,.033018071
0,.032870624,.033035878
0,.03269022,.033037502
0,.032986946,.03301334
0,.032715764,.03305627
0,.032912452,.033022564
0,.032821301,.03303827
0,.032796405,.033031926
0,.032828156,.033023413
0,.032888342,.033033196
0,.032731298,.033038933
0,.032823138,.033015028
0,.032928176,.033034388
0,.032777447,.033049107
0,.03285487,.033014171
0,.032794002,.033020485
0,.032791682,.033021159
0,.032856196,.033020694
0,.032821041,.033030141
0,.032756977,.033022325
0,.032882795,.033014596
0,.032812748,.033035368
0,.032885693,.033022434
0,.03278666,.033019803
0,.032859422,.033006225
0,.032764535,.03301448
0,.032831538,.033006303
0,,.03301746
0,,
0,,
0,,
0,,
0,,.033025816
0,,.03304128
0,.032699693,.03303232
0,.032759752,.032995407
0,.032786418,.033020277
0,.03299316,.033043709
0,.0327585,.033053461
0,.032762125,.033002816
0,.032881521,.033005953
0,.032691799,.033035632
0,.032912895,.033008132
0,.032731272,.033032294
0,.032778628,.033014104
0,.032799888,.033019152
0,.032747339,.033032045
0,.032850116,.033026494
0,.032733642,.033037186
0,.032772094,.033021849
0,.03281951,.033027258
0,.032790389,.033035435
0,.032815341,.033021305
0,.032720741,.03301347
0,.032507915,.032999687
0,.032838494,.032991271
0,.032971788,.033056676
0,.032642141,.03305269
0,.032796681,.032967944
0,.032653283,.032987755
0,.032632239,.032986153
0,.032907613,.032981116
0,.032473683,.033012383
0,.033057984,.032951795
0,.032447048,.033011563
0,.032316759,.032931782
0,.032441124,.032938018
0,.033047851,.033040371
0,.032560095,.033118993
0,.032117333,.032994594
1,.031345241,.032950133
0,.034403529,.033020791
0,.032205701,.033433642
0,.033175051,.032966781
0,.031917386,.032905512
0,.031887699,.032828469
0,.032670673,.032866668
0,.032100856,.033015173
0,.032007977,.032908551
0,.032286488,.032882728
0,.031585235,.032972116
0,.03310366,.032905117
0,.031780805,.033053651
0,.030925026,.032807771
0,.031061705,.032708775
0,.032058742,.032961953
0,.031548355,.033186082
0,.031728491,.033016689
0,.028625939,.032953598
0,.033641838,.032722298
0,.031794567,.033510055
0,.0339876,.033010647
0,.029835813,.032636158
0,.030751161,.031902187
0,.029300738,.0320451
0,.03033209,.032066997
0,.027438322,.03225195
0,.033660512,.032094713
0,.032959178,.032991778
