year,country,crisisJST,yhat_baseline_insample,yhat_baseline_outsample,yhat_narrowm_1984,yhat_eq_1984,yhat_hous_1984,yhat_bond_1984,yhat_bill_1984,yhat_ca_1984,yhat_all_1984,yhat_narrowm_2017,yhat_eq_2017,yhat_hous_2017,yhat_bond_2017,yhat_bill_2017,yhat_ca_2017,yhat_all_2017
1989,Sweden,0,.034660105,.020718446,.00560753,.03183328,.0099810278,.069741942,.045751203,.010191599,.000039133203,.033743046,.033627752,.012681684,.040105619,.024979208,.032896809,.000922387
1990,Sweden,0,.031636443,.028352989,.012821096,.03183328,.014824596,.0226878,.048334014,.026909294,.010862384,.033884957,.033627752,.021123337,.041536216,.042740095,.03167152,.07049416
1991,Sweden,1,.033090509,.030439343,.0042313915,.03183328,.021582384,.022902565,.033993334,.027926076,.017498776,.033879675,.033627752,.031662412,.037869167,.032105066,.032128181,.083048716
1992,Sweden,0,.032141097,.045017399,.0058985436,.03183328,.057603698,.026631761,.035976425,.0071373256,.0026826134,.034431595,.033627752,.078775644,.019626684,.026579106,.033492595,.062904201
1993,Sweden,0,.03014686,.04183678,.0073095309,.03183328,.062735297,.012466527,.030752404,.045351461,.00011111008,.033805888,.033627752,.075900085,.019102525,.017480172,.032713704,.0021913743
1994,Sweden,0,.027348364,.030137712,.0035403182,.03183328,.015769774,.10439029,.035509489,.010974,.01861348,.033880945,.033627752,.017407373,.025280667,.014736148,.031632096,.0109252
1995,Sweden,0,.032600913,.020643322,.0041942867,.03183328,.027744625,.011485935,.050849698,.12525024,.0013364354,.033811573,.033627752,.025470266,.043395177,.024828753,.031210657,.0034821176
1996,Sweden,0,.026830187,.021609414,.0015158963,.03183328,.031865954,.048516721,.027163152,.011193248,.00079926651,.033711057,.033627752,.031256203,.048181303,.01570316,.032365721,.0040508024
1997,Sweden,0,.031457514,.012900403,.004379204,.03183328,.012992395,.022036787,.030298535,.095481597,.00064241653,.033689369,.033627752,.016128024,.022876259,.020979248,.02837087,.001111511
1998,Sweden,0,.031448618,.01776492,.0026414171,.03183328,.016013881,.031570092,.034085918,.059002664,.0079594916,.033308081,.033627752,.017976306,.024932161,.019706555,.02941356,.012814306
1999,Sweden,0,.03042721,.019045103,.0016657196,.03183328,.017064612,.049744841,.038823325,.21850175,.00025365254,.033020668,.033627752,.019605558,.023525678,.022051565,.030523604,.00016899926
2000,Sweden,0,.031728309,.018554855,.0052797883,.03183328,.014281379,.036149424,.04074968,.054159299,.00085570652,.03352261,.033627752,.018333184,.064490281,.044422545,.03185961,.014392149
2001,Sweden,0,.031738944,.022142699,.0014264504,.03183328,.01794732,.096798748,.030956887,.22401901,.77476746,.033197396,.033627752,.023503633,.065962277,.045365591,.032471165,.1438293
2002,Sweden,0,.03145444,.023832653,.003350561,.03183328,.0208741,.024693185,.02969682,.11613455,.28654894,.034408994,.033627752,.026237121,.045919161,.047359403,.033182587,.3165786
2003,Sweden,0,.030821301,.025555525,.0042091077,.03183328,.014634565,.062194843,.026441058,.33805853,.07414034,.033605997,.033627752,.018689128,.042740744,.032892242,.030966198,.003175918
2004,Sweden,0,.031879492,.027057834,.00095715397,.03183328,.014302793,.015156452,.026707646,.28467029,.017746994,.034261927,.033627752,.017421573,.025734633,.024309264,.032203894,.0029655322
2005,Sweden,0,.029891688,.025757566,.0028721385,.03183328,.014471536,.036111653,.030147126,.34097448,.026532492,.033340737,.033627752,.01769677,.033882596,.022343069,.031727083,.0010517102
2006,Sweden,0,.030541381,.01693967,.00044995669,.03183328,.014847522,.037946001,.035006106,.83497143,.3480745,.03364525,.033627752,.019090207,.028951064,.025172703,.02901097,.0011719763
2007,Sweden,0,.031652652,.016306091,.00081469875,.03183328,.016432632,.05165771,.038772509,.79331434,.61725378,.033542778,.033627752,.021465894,.045432877,.037246678,.031604126,.0064561856
2008,Sweden,1,.034054976,.019999607,.00039600985,.03183328,.024093801,.012364681,.03372794,.81046319,.9794119,.033824433,.033627752,.031153556,.038975876,.04645174,.035115816,.36710069
2009,Sweden,0,.029970592,.027938539,.00066029519,.03183328,.026631366,.07694792,.019252785,.11295612,.0033474949,.033536799,.033627752,.033624195,.036622778,.027244508,.034671199,.0019782118
2010,Sweden,0,.033218969,.029558094,.00051902735,.03183328,.01579207,.028717678,.024669187,.96610647,.078785382,.033849645,.033627752,.019369148,.031218354,.022014758,.031528104,.00051618589
2011,Sweden,0,.029843228,.038345467,.00031343804,.03183328,.025800729,.016086066,.037747629,.42367464,.90795535,.03395934,.033627752,.029433409,.030706251,.023148976,.037493646,.054373406
2012,Sweden,0,.027887717,.02533997,.00030026273,.03183328,.033112645,.034939226,.032407496,.85595053,.78419828,.034169398,.033627752,.037780218,.030708389,.023664158,.040366836,.017247427
2013,Sweden,0,.030510416,.017393388,.00052743842,.03183328,.017025417,.081871592,.02841516,.083713733,.000076932309,.033967242,.033627752,.021074606,.043409839,.03576475,.041887391,.00090792234
2014,Sweden,0,.029255958,.017946934,.00020307318,.03183328,.016764563,.012920665,.025590893,.54686147,.063275442,.033637438,.033627752,.018688528,.032566804,.030950792,.036449727,.0050748098
2015,Sweden,0,.029888732,.014964469,.00029330098,.03183328,.013489676,.049772505,.025215801,.51307499,.57177329,.034144275,.033627752,.015005678,.041923851,.023470568,.03678083,.0087369587
2016,Sweden,0,.029927673,.016431743,.0002214031,,,,,.4609625,,.034513529,,,,,.036683515,
2017,Sweden,0,.031369306,.018260799,,,,,,.15232538,,,,,,,.039153498,
1985,Switzerland,0,.031792305,.028847679,.00034665244,.03183328,.021304935,.029561345,.028031878,.035238624,.000056776229,.033644184,.033627752,.025045471,.03375449,.031373821,.031942941,.00024006866
1986,Switzerland,0,.032381479,.027223669,.0057838107,.03183328,.020745041,.027028367,.030202579,.040959928,.001104499,.033085048,.033627752,.0246884,.034946799,.041536022,.032461107,.0037469591
1987,Switzerland,0,.032395471,.028304717,.0009087724,.03183328,.01618986,.037700661,.0232246,.02654737,.24533357,.032699246,.033627752,.019733187,.036599461,.026270542,.03205188,.072845809
1988,Switzerland,0,.032264944,.028663017,.0056701819,.03183328,.014976801,.033151448,.0440039,.059689935,.0010077097,.032979358,.033627752,.017884446,.032676138,.041073143,.03159276,.0041349391
1989,Switzerland,0,.032406565,.028528718,.00087977533,.03183328,.016145069,.059134327,.07122729,.034297153,.00012373751,.034326822,.033627752,.01949705,.042390712,.11600874,.032815162,.0037548824
1990,Switzerland,0,.032368131,.028899616,.00042002738,.03183328,.02161558,.037967253,.031834655,.032252375,.01532621,.034881242,.033627752,.027385693,.053928625,.10546578,.032698054,.086256266
1991,Switzerland,1,.03222122,.030064667,.004363616,.03183328,.030760044,.02914721,.022409668,.038130336,.015650848,.033904199,.033627752,.039404646,.049306732,.098759949,.03207406,.044826787
1992,Switzerland,0,.032372538,.031808473,.00075660204,.03183328,.035765454,.018148948,.024287241,.049177952,.013101431,.032514982,.033627752,.04421854,.029344283,.038864806,.03201174,.011298584
1993,Switzerland,0,.031587925,.032362036,.000060223654,.03183328,.035212539,.01425706,.026653107,.046974014,.00047852693,.031810217,.033627752,.040171467,.017511282,.013905535,.032493375,.00038734346
1994,Switzerland,0,.031428672,.029004868,.00033496611,.03183328,.027407885,.033725873,.035563529,.034204021,.039774023,.032503095,.033627752,.029231369,.016622849,.01429519,.03246456,.010113232
1995,Switzerland,0,.031727761,.026198372,.00016931025,.03183328,.03228474,.015559216,.032883476,.051624477,.0018125782,.031935066,.033627752,.033763226,.027343733,.013206159,.031874854,.0018591823
1996,Switzerland,0,.031619806,.025530303,.00041634362,.03183328,.036144406,.050269686,.034054309,.049876295,.0074660806,.032367736,.033627752,.03842295,.041593861,.015274044,.031932879,.005095873
1997,Switzerland,0,.03227631,.026002064,.0020709585,.03183328,.033912092,.030563688,.033954345,.074753396,.000049692997,.031647395,.033627752,.037788961,.040597226,.019921113,.032177676,.00020174152
1998,Switzerland,0,.031805754,.02802616,.0001868281,.03183328,.031459589,.037944265,.031347208,.041133825,.0016206417,.03272349,.033627752,.033393405,.037344981,.022013878,.03280843,.0041282345
1999,Switzerland,0,.031820875,.027440012,.00057088066,.03183328,.026428727,.046633314,.031954709,.080326997,.015908228,.032693129,.033627752,.027994519,.031765677,.029420933,.032215115,.0050889011
2000,Switzerland,0,.031820089,.02692787,.00059128186,.03183328,.026588676,.039813746,.039451931,.060111828,.00081581058,.034233928,.033627752,.028122172,.050115447,.045613658,.03207263,.0065288036
2001,Switzerland,0,.031804316,.027042445,.000094249415,.03183328,.02100434,.040503498,.025924938,.066193402,.21068123,.031971436,.033627752,.023340398,.046895284,.038991731,.032550111,.068784229
2002,Switzerland,0,.032074366,.027322143,.00015890224,.03183328,.017857948,.020833977,.021093622,.06038478,.22658268,.031200409,.033627752,.020170311,.038410202,.029863304,.032781675,.13166115
2003,Switzerland,0,.031508625,.027750315,.00013842298,.03183328,.019850058,.051308848,.026214069,.094361097,.042426996,.026943998,.033627752,.022936657,.03144132,.025165984,.031797439,.0074728793
2004,Switzerland,0,.032021657,.026702246,.000014379848,.03183328,.02556685,.019753739,.031192981,.098844983,.013253774,.033546496,.033627752,.030678237,.025677992,.020440241,.033014521,.0056373267
2005,Switzerland,0,.031666856,.02710931,2.3648781e-06,.03183328,.024468916,.034084816,.03227558,.062725611,.0020841155,.032896865,.033627752,.030232226,.037062727,.028556002,.034089945,.0022038885
2006,Switzerland,0,.031829178,.026317919,.000077746023,.03183328,.025688415,.043525886,.033363916,.05889751,.0017764756,.037833832,.033627752,.030574637,.039731238,.041829973,.032471012,.0033110811
2007,Switzerland,0,.031998727,.026442306,.0056270715,.03183328,.024954053,.051468186,.029442389,.089544751,.017225951,.032199927,.033627752,.028255405,.048636764,.045235522,.032281645,.0091980593
2008,Switzerland,1,.031792752,.026827384,2.8252223e-09,.03183328,.021069972,.020871839,.020911656,.039536327,.23837447,.027615698,.033627752,.024035927,.038782831,.030302983,.034133893,.14487849
2009,Switzerland,0,.032033056,.026950434,.00026944786,.03183328,.019426178,.035175912,.025006801,.1048082,.019096518,.023613792,.033627752,.022056175,.036219046,.027427223,.032829151,.0050572003
2010,Switzerland,0,.031832691,.028038813,1.2045355e-07,.03183328,.020609975,.027850665,.029377867,.13929448,.04713273,.025562735,.033627752,.023959789,.028972965,.023279356,.032551263,.0070340382
2011,Switzerland,0,.031742342,.028330756,2.4335973e-09,.03183328,.021962574,.019253487,.029653123,.048311587,.072078958,.029742703,.033627752,.026079811,.025364179,.024643261,.035623759,.03145111
2012,Switzerland,0,.031719357,.027411198,.0070838011,.03183328,.020293996,.030017242,.028530059,.060148742,.0094957147,.030305861,.033627752,.024662012,.028606605,.032140709,.033758234,.012550966
2013,Switzerland,0,.03146318,.025301626,.011171,.03183328,.021953341,.055519886,.026900535,.058136992,.0025252688,.03080119,.033627752,.026058095,.039686002,.031835377,.029994981,.0020182086
2014,Switzerland,0,.03187041,.024640199,3.0754769e-08,.03183328,.026463993,.02488181,.021217482,.34755638,.098735534,.03275691,.033627752,.031323664,.041092686,.023025975,.031971782,.0053793425
2015,Switzerland,0,.032710765,.025890583,5.4742850e-07,.03183328,.024768215,.038484521,.027398614,.056062873,.035141468,.035501059,.033627752,.029330252,.042314574,.0254956,.034920912,.015346644
2016,Switzerland,0,.030856807,.029162467,1.1364295e-07,,,,,.063212335,,.028390309,,,,,.032692835,
2017,Switzerland,0,.033089209,.028141662,2.7569247e-10,,,,,.13176198,,.025587663,,,,,.033970822,
1985,Canada,0,.032518491,.030689115,.034904961,.03183328,.057771932,,,.031146623,,.034522869,.033627752,.051703174,,,.032162394,
1986,Canada,0,.032519903,.030681143,.034921754,.03183328,.012165032,,,.031179024,,.0345232,.033627752,.012620146,,,.032161724,
1987,Canada,0,.032520559,.030684149,.034896262,.03183328,.010264827,,,.03115806,,.034524322,.033627752,.011622287,,,.032162722,
1988,Canada,0,.032520302,.030687522,.034897957,.03183328,.016592475,,,.031163912,,.034525283,.033627752,.018804422,,,.032162502,
1989,Canada,0,.032519657,.030686699,.034953926,.03183328,.0099876663,,,.031155068,,.034524795,.033627752,.012975216,,,.032162912,
1990,Canada,0,.03252035,.030685162,.034905873,.03183328,.016285203,,,.031158548,,.034524515,.033627752,.022578383,,,.032162625,
1991,Canada,0,.032520279,.030688081,.034836039,.03183328,.043143459,,,.03115233,,.034524143,.033627752,.055653621,,,.032162432,
1992,Canada,0,.032520041,.030689847,.034842085,.03183328,.018891087,,,.031162558,,.034523603,.033627752,.025807008,,,.032162391,
1993,Canada,0,.032519642,.030688601,.034848724,.03183328,.01739696,,,.031148301,,.034523278,.033627752,.02049974,,,.032162439,
1994,Canada,0,.032519449,.030685998,.034792934,.03183328,.026261143,,,.031167544,,.034522671,.033627752,.02766549,,,.032161791,
1995,Canada,0,.032520186,.030684782,.034833468,.03183328,.028021112,,,.031160606,,.03452323,.033627752,.033650417,,,.032161925,
1996,Canada,0,.032519531,.030686921,.034834422,.03183328,.031980161,,,.031171335,,.034522206,.033627752,.038819183,,,.032161754,
1997,Canada,0,.032520231,.03068612,.034818172,.03183328,.0235007,,,.031151708,,.034522943,.033627752,.026716081,,,.032162007,
1998,Canada,0,.032519117,.030686038,.034851179,.03183328,.026805988,,,.031173866,,.034523107,.033627752,.028909506,,,.03216134,
1999,Canada,0,.032520223,.030683,.034785274,.03183328,.028728833,,,.031170739,,.034522668,.033627752,.031333338,,,.032161407,
2000,Canada,0,.032519668,.030686283,.034856614,.03183328,.023891933,,,.031192517,,.034521479,.033627752,.027772373,,,.032161903,
2001,Canada,0,.032520369,.030687276,.034812417,.03183328,.026254673,,,.031158967,,.034520257,.033627752,.029354719,,,.03216305,
2002,Canada,0,.032518961,.03068763,.034749929,.03183328,.017415993,,,.031173537,,.034522347,.033627752,.019508205,,,.032162022,
2003,Canada,0,.032519758,.030683607,.034759693,.03183328,.014872759,,,.031170502,,.034523107,.033627752,.017015956,,,.032161403,
2004,Canada,0,.032519832,.030684849,.03477687,.03183328,.01584289,,,.031201985,,.034521982,.033627752,.018489217,,,.032161452,
2005,Canada,0,.032519825,.030684726,.034807261,.03183328,.015714556,,,.031171544,,.034519888,.033627752,.019914027,,,.032163061,
2006,Canada,0,.032519437,.030683789,.034660731,.03183328,.014998897,,,.031179732,,.034518678,.033627752,.019262522,,,.032163013,
2007,Canada,0,.032520376,.030683525,.034642451,.03183328,.014527052,,,.031163128,,.034520455,.033627752,.018696008,,,.032162622,
2008,Canada,0,.032519914,.030685762,.034658756,.03183328,.019138962,,,.031182665,,.034518015,.033627752,.024165513,,,.032162242,
2009,Canada,0,.032519702,.030685505,.034697551,.03183328,.033058781,,,.03113812,,.034516808,.033627752,.042688258,,,.032163966,
2010,Canada,0,.032520112,.030687092,.034690972,.03183328,.018082596,,,.031156516,,.034516457,.033627752,.022674598,,,.032163646,
2011,Canada,0,.032519799,.030688388,.034498788,.03183328,.016097713,,,.031144524,,.034517899,.033627752,.019231576,,,.032163274,
2012,Canada,0,.032518748,.030685196,.034654647,.03183328,.028713195,,,.03114187,,.034519169,.033627752,.030780828,,,.032164544,
2013,Canada,0,.032519899,.030681755,.034604467,.03183328,.020353124,,,.031126076,,.034518365,.033627752,.025605977,,,.032164905,
2014,Canada,0,.032519896,.030684883,.03443281,.03183328,.022103842,,,.031115549,,.03451778,.033627752,.026566636,,,.032162022,
2015,Canada,0,.032519255,.030686138,.034442943,.03183328,.020598363,,,.031137845,,.034514923,.033627752,.023819422,,,.032161675,
2016,Canada,0,.032519519,.03068389,.034329943,.03183328,.016050519,,,.031136604,,.034511477,.033627752,.018487325,,,.032161947,
2017,Canada,0,.032518864,.030683503,.03424919,,,,,.031124709,,.034511898,,,,,.032160535,
1985,Japan,0,.032520298,.030687869,.034889672,.03183328,.024014942,.026835406,.049440984,.03117729,.00054856483,.034524251,.033627752,.029396221,.029174937,.034756191,.032162137,.0037258698
1986,Japan,0,.032520402,.030687293,.034853049,.03183328,.02451482,.042698555,.030730899,.031173784,.00046413453,.034523133,.033627752,.028828774,.03480212,.026601506,.032162301,.0021486252
1987,Japan,0,.032520182,.03068638,.034827661,.03183328,.021320365,.040857509,.027495194,.031174345,.000035829577,.034523819,.033627752,.024542207,.038354404,.021558192,.032162275,.00026640671
1988,Japan,0,.032520697,.030687317,.034854338,.03183328,.016492052,.042596869,.036212634,.031175237,.0013162408,.034523431,.033627752,.018941121,.046109576,.02201659,.032162331,.0024491628
1989,Japan,0,.032520823,.030690821,.034832899,.03183328,.020779895,.056207668,.044108011,.031174682,.00047314685,.034524642,.033627752,.024019891,.050896782,.024920225,.032162424,.0014071038
1990,Japan,0,.032519758,.030691385,.034850892,.03183328,.013684715,.051603775,.051473949,.031174745,.0017242561,.034523915,.033627752,.016373334,.051399905,.053841513,.032162685,.012061073
1991,Japan,0,.032519992,.030688334,.034835253,.03183328,.014404488,.018498553,.037306886,.031174533,.011278159,.034523442,.033627752,.018158222,.040472452,.06807258,.032162834,.046514709
1992,Japan,0,.032520175,.030688534,.034854673,.03183328,.040414255,.024668818,.02188001,.031174522,.54219967,.034523256,.033627752,.048813079,.02823801,.039759584,.032162733,.37353575
1993,Japan,0,.032519866,.030688953,.034765206,.03183328,.035444405,.016570827,.023265304,.031174438,.012997141,.034523364,.033627752,.046436671,.019517023,.022056099,.032162756,.02243964
1994,Japan,0,.032519937,.030685611,.034818769,.03183328,.030706402,.053900819,.031061843,.031172533,.051741965,.034524068,.033627752,.037005223,.023031406,.013646917,.032162666,.015748354
1995,Japan,0,.03251927,.030684946,.034826037,.03183328,.03218415,.014492929,.033637308,.031172629,.039171118,.034522295,.033627752,.033109076,.033494443,.012390197,.032162383,.022842448
1996,Japan,0,.032521598,.030686649,.03479594,.03183328,.029891733,.054737519,.032701928,.031176878,.02292501,.034521781,.033627752,.031023756,.049205702,.016970601,.032162447,.0095457211
1997,Japan,1,.032518703,.030691788,.034817275,.03183328,.030027028,.024656616,.032278303,.031177677,.015043607,.034521669,.033627752,.03250283,.033594277,.021472549,.032162674,.027339533
1998,Japan,0,.032519851,.030685551,.03474832,.03183328,.030085443,.053162787,.03082506,.031175517,.18347833,.034523197,.033627752,.033015624,.033492427,.024606509,.032162808,.090454519
1999,Japan,0,.032519747,.030686419,.034805667,.03183328,.033287179,.023989648,.028223835,.03117324,.0029185892,.034522183,.033627752,.036203317,.030457376,.02727454,.032162961,.01001332
2000,Japan,0,.032519534,.030685971,.034855936,.03183328,.034604918,.056628615,.02799431,.031173056,.0048577408,.034523338,.033627752,.037771914,.052230243,.030186782,.032162666,.0094076516
2001,Japan,0,.032519605,.030685125,.034729309,.03183328,.034891132,.032154761,.027603671,.031172732,.16619448,.034519561,.033627752,.038007248,.043332286,.030060764,.032162398,.10428414
2002,Japan,0,.032519747,.030685302,.034766313,.03183328,.036371384,.034944583,.027253432,.031183377,.19799754,.034516681,.033627752,.038870052,.039907362,.03051937,.032162502,.12433135
2003,Japan,0,.032519575,.030685708,.034881387,.03183328,.036788121,.04229296,.027204735,.031172439,.041916922,.034509894,.033627752,.0389149,.03395455,.031759057,.032162789,.039783064
2004,Japan,0,.032519609,.030685235,.03472447,.03183328,.040311508,.033744585,.027021045,.031182731,.0013544207,.034520026,.033627752,.0425019,.039042134,.031558532,.032162674,.0045949169
2005,Japan,0,.032519639,.030684773,.034653801,.03183328,.038223125,.035629209,.027043335,.031171411,.0076650949,.034524802,.033627752,.039993446,.04207648,.031835083,.032162834,.0083342083
2006,Japan,0,.032519694,.030684147,.034857865,.03183328,.033742551,.037558164,.027378825,.031182082,.0014199802,.034531362,.033627752,.035141811,.042838715,.03269507,.032162409,.0021332796
2007,Japan,0,.032519829,.030683966,.035014305,.03183328,.030776216,.03240072,.0282632,.031181524,.005309822,.034522496,.033627752,.031508915,.038133942,.034750547,.032162435,.0078954464
2008,Japan,0,.032520004,.030684844,.034414306,.03183328,.028517555,.024413846,.027309334,.031174574,.20032452,.03452263,.033627752,.029908836,.03070461,.034992035,.03216283,.088245921
2009,Japan,0,.032519996,.030686015,.034375139,.03183328,.035109553,.033744313,.025594981,.031180337,.28655151,.034519196,.033627752,.037713647,.032553136,.032778725,.032162871,.18156871
2010,Japan,0,.032519814,.030686464,.034175668,.03183328,.035772517,.02869897,.026431315,.031176107,.015884759,.034519129,.033627752,.03938679,.033297431,.031513482,.032162566,.02946293
2011,Japan,0,.032519929,.030686503,.034338243,.03183328,.032816019,.031091688,.027328415,.031178722,.062724397,.03451658,.033627752,.036030017,.034947861,.030066837,.032163076,.046055641
2012,Japan,0,.032519888,.030686576,.034205407,.03183328,.033781487,.031540535,.027531711,.031167833,.079667434,.034517318,.033627752,.035639726,.036573421,.030468907,.032163568,.046428297
2013,Japan,0,.032519683,.030685907,.034239158,.03183328,.024895802,.036997329,.027368365,.031166855,.000022755627,.034517117,.033627752,.026281495,.036720667,.032011528,.032162692,.0001492172
2014,Japan,0,.032520041,.03068533,.034325,.03183328,.024689,.0267944,.027011663,.031179691,.0012727545,.034518149,.033627752,.026573135,.034325436,.031998195,.032162726,.0023170775
2015,Japan,0,.032519899,.030686485,.034320083,.03183328,.025941562,.036621228,.027040964,.031177485,.010799157,.034517523,.033627752,.028224073,.036517706,.032085039,.032163158,.0064111408
2016,Japan,0,.032519989,.030686507,.034256395,,,,,.031169008,,.034515522,,,,,.032162815,
2017,Japan,0,.032519735,.030686114,.03437281,,,,,.031181742,,.034514539,,,,,.032162502,
1985,Finland,0,.032535397,.029401273,.021334931,.03183328,.021774704,.022241088,.034429885,.027753729,.0031986469,.033072278,.033627752,.031326137,.027953628,.057276789,.032061834,.018497467
1986,Finland,0,.032362796,.02972997,.022643059,.03183328,.023535144,.02725042,.031759005,.033455193,.00001137257,.0338233,.033627752,.032482922,.031199083,.035743911,.032232307,.00049806701
1987,Finland,0,.032343332,.029385861,.008162085,.03183328,.012800542,.057092149,.037787799,.020422693,.00015373822,.033738479,.033627752,.015972104,.033006262,.016014662,.032098044,.00041727931
1988,Finland,0,.03269228,.029203475,.016473413,.03183328,.0029446748,.034125261,.069685936,.035771873,.000015238646,.033865057,.033627752,.0033510488,.040041588,.019998807,.031934109,.000091689122
1989,Finland,0,.03237493,.028753601,.03355914,.03183328,.0075236708,.043085501,.078289777,.015648736,.0011444656,.03231357,.033627752,.0091891615,.049909748,.044871975,.032634821,.0080672503
1990,Finland,0,.032471046,.028784437,.0047550262,.03183328,.060865019,.029319415,.045786016,.027621346,.1140511,.032363642,.033627752,.085627258,.043052331,.050913826,.032145452,.32654139
1991,Finland,1,.033223446,.031938687,.0070891227,.03183328,.05444932,.028195998,.043522749,.017466299,.08312504,.032973774,.033627752,.096013024,.030936394,.060545452,.032428127,.59421355
1992,Finland,0,.031782102,.035774667,.0034832424,.03183328,.078835525,.014343851,.02377766,.02695819,.091913596,.03385786,.033627752,.10117769,.01961836,.016878378,.032442253,.090866357
1993,Finland,0,.031806067,.032771174,.0092388922,.03183328,.044555791,.0070284316,.027967939,.021646861,5.5889882e-06,.034053527,.033627752,.040303595,.015946673,.0080839898,.032300077,.000057942201
1994,Finland,0,.031594407,.030911887,.0049409508,.03183328,.014384899,.10294953,.052808564,.028791307,.0096237203,.033131022,.033627752,.012632309,.018970245,.0097700553,.03149705,.0010959504
1995,Finland,0,.031306159,.028749084,.0013223398,.03183328,.037667941,.0091748228,.041691061,.046297945,.0062520956,.032008555,.033627752,.034374014,.027948491,.0081688557,.031128699,.0080719106
1996,Finland,0,.031952638,.025614422,.00080405083,.03183328,.021302296,.052293003,.039683465,.028498856,.0012161225,.029869931,.033627752,.022954885,.041599195,.016825432,.030983606,.002750169
1997,Finland,0,.031219481,.024667781,.00099030754,.03183328,.006871195,.029536452,.039954949,.084163234,.000027125276,.031103738,.033627752,.0085750958,.03551437,.024689572,.0304047,.00033079623
1998,Finland,0,.032970566,.024285544,.00017778907,.03183328,.021335836,.050761994,.033326078,.044504572,8.1944791e-06,.033676036,.033627752,.02295115,.037726134,.022629604,.030966859,.00013947148
1999,Finland,0,.032159079,.027934229,.00013240786,.03183328,.017920339,.04754382,.039236631,.10447878,1.3963888e-09,.034733348,.033627752,.022876775,.026977522,.038106285,.03135711,1.1662906e-07
2000,Finland,0,.032178052,.026328852,.015477517,.03183328,.016997548,.047628585,.034107793,.078903362,.00022719787,.034844518,.033627752,.024564022,.070064016,.040709238,.032007348,.0014884386
2001,Finland,0,.032577645,.027406113,.00004432955,.03183328,.037050176,.060412943,.027219158,.08987958,.81542528,.031634301,.033627752,.045556635,.059002675,.033237249,.031913884,.18144104
2002,Finland,0,.033184484,.030369021,4.8732441e-06,.03183328,.016289653,.024047351,.0267883,.10829408,.066602319,.031747948,.033627752,.01974888,.041312329,.028887337,.032526515,.099274494
2003,Finland,0,.031527176,.032079879,.000030453222,.03183328,.017092539,.049813922,.029770764,.031277433,.0016364097,.02938582,.033627752,.020164011,.034740645,.022390204,.032776758,.0049121929
2004,Finland,0,.032804139,.028481411,6.4406305e-07,.03183328,.022764981,.017312918,.033677686,.2154932,.074055597,.031366736,.033627752,.024917191,.023855047,.023952883,.031440198,.021616789
2005,Finland,0,.031981878,.029740242,8.9772639e-06,.03183328,.016329661,.036727801,.03654097,.028575763,.00097097183,.030938137,.033627752,.020707268,.034921017,.032681901,.033564683,.0026687903
2006,Finland,0,.032492988,.027970908,.000012541294,.03183328,.019246776,.044049419,.037542563,.20901385,.0093574068,.032015204,.033627752,.023183208,.036659386,.046746891,.034082301,.0051288013
2007,Finland,0,.032328352,.02889202,.000029375597,.03183328,.019389734,.045979444,.032741059,.014509537,.00015586069,.031205321,.033627752,.02372627,.047975298,.052024495,.034835327,.0024654912
2008,Finland,0,.032515913,.029269889,1.4083076e-06,.03183328,.028795438,.024203205,.019625818,.10038453,.92657071,.031876795,.033627752,.034754928,.042236105,.028936503,.033286758,.42231479
2009,Finland,0,.032097857,.03015637,4.7193280e-06,.03183328,.025969366,.036842015,.023898153,.024907704,.0045696734,.02684899,.033627752,.031978812,.036905725,.020746356,.034476649,.0074134939
2010,Finland,0,.032068744,.031338889,.000025179495,.03183328,.015745524,.026138186,.035476077,.037672341,.00040799519,.028260656,.033627752,.0184223,.028162645,.019624341,.032584056,.0015958521
2011,Finland,0,.032229707,.031336784,1.6129431e-07,.03183328,.023282576,.020901991,.031285565,.02873978,.15063602,.028797461,.033627752,.026065791,.025277475,.018473083,.033901341,.050282992
2012,Finland,0,.030605877,.028889256,3.6058108e-08,.03183328,.027138723,.023358028,.029070381,.0218598,.0099960379,.031042095,.033627752,.030961884,.027679915,.027754143,.034190003,.03509311
2013,Finland,0,.032308873,.024928976,.004414035,.03183328,.021664189,.058371078,.028250823,.017427793,.00029708922,.027148115,.033627752,.027410747,.035746131,.0285719,.0332813,.0023613197
2014,Finland,0,.031622447,.028059686,4.4813305e-07,.03183328,.033134706,.016758362,.028396858,.034611911,.0028465134,.02713709,.033627752,.037707262,.034439106,.027021909,.033765521,.010606271
2015,Finland,0,.031182798,.029255729,1.0478042e-08,.03183328,.028215095,.057163484,.027669065,.013130009,.0095246052,.02515324,.033627752,.032223567,.039350908,.02956357,.033901412,.018083101
2016,Finland,0,.032143988,.027028168,3.0591489e-06,,,,,.018098816,,.028463699,,,,,.032052483,
2017,Finland,0,.029719206,.023849674,3.8288334e-08,,,,,.02740592,,.026411653,,,,,.031444144,
1985,Ireland,0,.032484509,.030596428,.031788226,,,,,.030210782,,.034493756,,,,,.032156382,
1986,Ireland,0,.032517649,.030530335,.030910812,,,,,.030706115,,.034488682,,,,,.032103244,
1987,Ireland,0,.032508276,.030606238,.031512432,,,,,.031581562,,.034458343,,,,,.032102033,
1988,Ireland,0,.032505151,.030608915,.032113302,,,,,.030713394,,.034419075,,,,,.032133222,
1989,Ireland,0,.032510825,.030589286,.029292902,,,,,.030997809,,.03440107,,,,,.032132331,
